outbreakId,reportId,diseaseName,diseaseType,startDate,endDate,status,totalOutbreaks,totalCases,locationName,species,animalCategoryLabel,isClusterLabel,latitude,longitude,animalCategory,isCluster,geometry,date
100283,4247,empty strain - H5N1 (HPAI non. Plt),,24/03/2022,1/09/2022,Resolved,1,,Bon Homme County,Birds,Domestic,No,42.986,-97.875,domestic,FALSE,POINT (-97.877197265625 42.98857645832183),2022-03-24
148260,4247,H5N1 (HPAI non. Plt),,7/01/2025,,Continuing,1,,Owyhee County,Birds,Domestic,No,42.987,-116.097,domestic,FALSE,POINT (-116.092529296875 42.98857645832183),2025-01-07
151599,4247,H5N1 (HPAI non. Plt),,3/02/2025,,Continuing,1,,Bon Homme County,Birds,Domestic,No,42.994,-97.866,domestic,FALSE,POINT (-97.8662109375 42.9966123184214),2025-02-03
136921,4247,H5N1 (HPAI non. Plt),,23/06/2024,30/06/2024,Resolved,1,,Sioux County,Hirundo rustica,Wild,No,43.008,-96.059,wild,FALSE,POINT (-96.064453125 43.00464712779444),2024-06-23
116011,4247,H5N1 (HPAI non. Plt),,6/03/2023,13/07/2023,Resolved,1,,Chickasaw County,Birds,Domestic,No,43.061,-92.315,domestic,FALSE,POINT (-92.318115234375 43.060861371343265),2023-03-06
102675,4247,empty strain - H5N1 (HPAI non. Plt),,15/04/2022,20/09/2022,Resolved,1,,Kossuth County,Birds,Domestic,No,43.08,-94.245,domestic,FALSE,POINT (-94.24072265625 43.076913126087106),2022-04-15
100289,4247,empty strain - H5N1 (HPAI non. Plt),,18/03/2022,30/06/2022,Resolved,1,,Charles Mix County,Branta canadensis,Wild,No,43.151,-98.526,wild,FALSE,POINT (-98.525390625 43.149093999201256),2022-03-18
127492,4247,H5N1 (HPAI non. Plt),,9/11/2023,13/03/2024,Resolved,1,,Cerro Gordo County,Birds,Domestic,No,43.154,-93.203,domestic,FALSE,POINT (-93.2080078125 43.1571088409533),2023-11-09
105451,4247,H5N1 (HPAI non. Plt),,25/07/2022,27/01/2023,Resolved,1,18,Coos County,Birds,Domestic,No,43.185,-124.19,domestic,FALSE,POINT (-124.189453125 43.18114705939968),2022-07-25
146546,4247,H5N1 (HPAI non. Plt),,7/12/2024,,Continuing,1,,Coos County,Birds,Domestic,No,43.185,-124.184,domestic,FALSE,POINT (-124.189453125 43.18114705939968),2024-12-07
148253,4247,H5N1 (HPAI non. Plt),,29/12/2024,,Continuing,1,,Gregory County,Birds,Domestic,No,43.182,-99.29,domestic,FALSE,POINT (-99.29443359375 43.18114705939968),2024-12-29
115409,4247,H5N1 (HPAI non. Plt),,27/02/2023,24/07/2023,Resolved,1,,Bingham County,Birds,Domestic,No,43.194,-112.346,domestic,FALSE,POINT (-112.34619140625 43.19716728250128),2023-02-27
112759,4247,H5N1 (HPAI non. Plt),,5/01/2023,11/05/2023,Resolved,1,,Douglas County,Birds,Domestic,No,43.212,-123.341,domestic,FALSE,POINT (-123.343505859375 43.213183300738876),2023-01-05
131764,4247,H5N1 (HPAI non. Plt),,5/02/2024,30/07/2024,Resolved,1,,Owyhee,Birds,Domestic,No,43.217,-116.551,domestic,FALSE,POINT (-116.553955078125 43.213183300738876),2024-02-05
107357,4247,H5N1 (HPAI non. Plt),,22/09/2022,23/03/2023,Resolved,1,,Douglas County,Birds,Domestic,No,43.219,-123.358,domestic,FALSE,POINT (-123.3544921875 43.22118973298754),2022-09-22
109609,4247,H5N1 (HPAI non. Plt),,19/11/2022,6/04/2023,Resolved,1,,Turner County,Birds,Domestic,No,43.393,-97.137,domestic,FALSE,POINT (-97.14111328125 43.38908193911749),2022-11-19
127943,4247,H5N1 (HPAI non. Plt),,15/11/2023,20/03/2024,Resolved,1,,Fall River County,Birds,Domestic,No,43.439,-103.48,domestic,FALSE,POINT (-103.480224609375 43.436965965218235),2023-11-15
117563,4247,H5N1 (HPAI non. Plt),,10/04/2023,11/09/2023,Resolved,1,,Bonneville County,Birds,Domestic,No,43.495,-112.041,domestic,FALSE,POINT (-112.03857421875 43.492782808225),2023-04-10
127490,4247,H5N1 (HPAI non. Plt),,4/11/2023,11/04/2024,Resolved,1,,Bonneville County,Birds,Domestic,No,43.496,-112.037,domestic,FALSE,POINT (-112.03857421875 43.492782808225),2023-11-04
104469,4247,H5N1 (HPAI non. Plt),,19/05/2022,30/06/2022,Resolved,1,,Ada County,Megascops kennicottii,Wild,No,43.553,-116.175,wild,FALSE,POINT (-116.180419921875 43.556510375047566),2022-05-19
128525,4247,H5N1 (HPAI non. Plt),,23/11/2023,3/04/2024,Resolved,1,,Minnehaha County,Birds,Domestic,No,43.553,-96.729,domestic,FALSE,POINT (-96.7236328125 43.556510375047566),2023-11-23
103126,4247,empty strain - H5N1 (HPAI non. Plt),,2/05/2022,19/10/2022,Resolved,1,,Ada County,Birds,Domestic,No,43.568,-116.196,domestic,FALSE,POINT (-116.19140625 43.56447158721812),2022-05-02
103431,4247,empty strain - H5N1 (HPAI non. Plt),,13/05/2022,25/10/2022,Resolved,1,,Canyon County,Birds,Domestic,No,43.594,-116.689,domestic,FALSE,POINT (-116.685791015625 43.59630591596547),2022-05-13
103436,4247,empty strain - H5N1 (HPAI non. Plt),,16/05/2022,23/10/2022,Resolved,1,,Ada County,Birds,Domestic,No,43.597,-116.132,domestic,FALSE,POINT (-116.136474609375 43.59630591596547),2022-05-16
118550,4247,H5N1 (HPAI non. Plt),,1/05/2023,7/09/2023,Resolved,1,,Nobles County,Birds,Domestic,No,43.622,-95.598,domestic,FALSE,POINT (-95.60302734375 43.62017061618988),2023-05-01
103344,4247,empty strain - H5N1 (HPAI non. Plt),,9/05/2022,19/10/2022,Resolved,1,,Ada County,Birds,Domestic,No,43.626,-116.232,domestic,FALSE,POINT (-116.2353515625 43.62812341212461),2022-05-09
103430,4247,empty strain - H5N1 (HPAI non. Plt),,13/05/2022,21/10/2022,Resolved,1,,Canyon County,Birds,Domestic,No,43.637,-116.637,domestic,FALSE,POINT (-116.641845703125 43.636075155965784),2022-05-13
146549,4247,H5N1 (HPAI non. Plt),,14/12/2024,,Continuing,1,,Houston County,Birds,Domestic,No,43.635,-91.508,domestic,FALSE,POINT (-91.505126953125 43.636075155965784),2024-12-14
104778,4247,H5N1 (HPAI non. Plt),,10/06/2022,30/06/2022,Resolved,1,,Ada County,Parabuteo unicinctus,Wild,No,43.648,-116.255,wild,FALSE,POINT (-116.25732421875 43.64402584769948),2022-06-10
127994,4247,H5N1 (HPAI non. Plt),,16/11/2023,28/03/2024,Resolved,1,,Freeborn County,Birds,Domestic,No,43.646,-93.369,domestic,FALSE,POINT (-93.372802734375 43.64402584769948),2023-11-16
103130,4247,empty strain - H5N1 (HPAI non. Plt),,6/05/2022,25/10/2022,Resolved,1,,Ada County,Birds,Domestic,No,43.65,-116.255,domestic,FALSE,POINT (-116.25732421875 43.65197548731186),2022-05-06
103132,4247,empty strain - H5N1 (HPAI non. Plt),,5/05/2022,21/10/2022,Resolved,1,,Canyon County,Birds,Domestic,No,43.65,-116.65,domestic,FALSE,POINT (-116.65283203125 43.65197548731186),2022-05-05
103352,4247,empty strain - H5N1 (HPAI non. Plt),,12/05/2022,23/10/2022,Resolved,1,,Ada County,Birds,Domestic,No,43.652,-116.255,domestic,FALSE,POINT (-116.25732421875 43.65197548731186),2022-05-12
106717,4247,H5N1 (HPAI non. Plt),,7/09/2022,10/01/2023,Resolved,1,,Freeborn County,Birds,Domestic,No,43.652,-93.369,domestic,FALSE,POINT (-93.372802734375 43.65197548731186),2022-09-07
143684,4247,H5N1 (HPAI non. Plt),,14/11/2024,,Continuing,1,,Martin County,Birds,Domestic,No,43.653,-94.464,domestic,FALSE,POINT (-94.46044921875 43.65197548731186),2024-11-14
143685,4247,H5N1 (HPAI non. Plt),,14/11/2024,,Continuing,1,,Martin County,Birds,Domestic,No,43.652,-94.467,domestic,FALSE,POINT (-94.471435546875 43.65197548731186),2024-11-14
148254,4247,H5N1 (HPAI non. Plt),,5/12/2024,,Continuing,1,,Hanson County,Birds,Domestic,No,43.655,-97.778,domestic,FALSE,POINT (-97.7783203125 43.65197548731186),2024-12-05
103428,4247,empty strain - H5N1 (HPAI non. Plt),,10/05/2022,21/10/2022,Resolved,1,,Canyon County,Birds,Domestic,No,43.67,-116.677,domestic,FALSE,POINT (-116.6748046875 43.66787161011749),2022-05-10
103429,4247,empty strain - H5N1 (HPAI non. Plt),,13/05/2022,20/10/2022,Resolved,1,,Ada County,Birds,Domestic,No,43.671,-116.332,domestic,FALSE,POINT (-116.334228515625 43.66787161011749),2022-05-13
103628,4247,empty strain - H5N1 (HPAI non. Plt),,20/05/2022,24/10/2022,Resolved,1,,Ada County,Birds,Domestic,No,43.671,-116.331,domestic,FALSE,POINT (-116.334228515625 43.66787161011749),2022-05-20
125838,4247,H5N1 (HPAI non. Plt),,26/09/2023,14/02/2024,Resolved,1,,Canyon County,Birds,Domestic,No,43.665,-116.682,domestic,FALSE,POINT (-116.685791015625 43.66787161011749),2023-09-26
128499,4247,H5N1 (HPAI non. Plt),,25/11/2023,11/04/2024,Resolved,1,,Canyon County,Birds,Domestic,No,43.666,-116.681,domestic,FALSE,POINT (-116.685791015625 43.66787161011749),2023-11-25
147239,4247,H5N1 (HPAI non. Plt),,22/12/2024,,Continuing,1,,Canyon County,Birds,Domestic,No,43.665,-116.68,domestic,FALSE,POINT (-116.6748046875 43.66787161011749),2024-12-22
147240,4247,H5N1 (HPAI non. Plt),,21/12/2024,,Continuing,1,,Canyon County,Birds,Domestic,No,43.665,-116.682,domestic,FALSE,POINT (-116.685791015625 43.66787161011749),2024-12-21
147241,4247,H5N1 (HPAI non. Plt),,29/11/2024,,Continuing,1,,Canyon County,Birds,Domestic,No,43.665,-116.681,domestic,FALSE,POINT (-116.685791015625 43.66787161011749),2024-11-29
147242,4247,H5N1 (HPAI non. Plt),,25/12/2024,,Continuing,1,,Canyon County,Birds,Domestic,No,43.664,-116.679,domestic,FALSE,POINT (-116.6748046875 43.66787161011749),2024-12-25
148258,4247,H5N1 (HPAI non. Plt),,4/01/2025,,Continuing,1,,Canyon County,Birds,Domestic,No,43.665,-116.682,domestic,FALSE,POINT (-116.685791015625 43.66787161011749),2025-01-04
100282,4247,empty strain - H5N1 (HPAI non. Plt),,25/03/2022,2/09/2022,Resolved,1,,Mower County,Birds,Domestic,No,43.674,-92.95,domestic,FALSE,POINT (-92.955322265625 43.675818093283425),2022-03-25
103351,4247,empty strain - H5N1 (HPAI non. Plt),,13/05/2022,21/10/2022,Resolved,1,,Canyon County,Birds,Domestic,No,43.679,-116.7,domestic,FALSE,POINT (-116.69677734375 43.675818093283425),2022-05-13
103435,4247,empty strain - H5N1 (HPAI non. Plt),,8/05/2022,19/10/2022,Resolved,1,,Ada County,Birds,Domestic,No,43.672,-116.236,domestic,FALSE,POINT (-116.2353515625 43.675818093283425),2022-05-08
147230,4247,H5N1 (HPAI non. Plt),,3/12/2024,,Continuing,1,,Jefferson County,Birds,Domestic,No,43.679,-111.91,domestic,FALSE,POINT (-111.90673828125 43.675818093283425),2024-12-03
109604,4247,H5N1 (HPAI non. Plt),,18/11/2022,27/03/2023,Resolved,1,,Brule County,Birds,Domestic,No,43.808,-99.334,domestic,FALSE,POINT (-99.33837890625 43.810747313446996),2022-11-18
110909,4247,H5N1 (HPAI non. Plt),,12/12/2022,18/04/2023,Resolved,1,,Gem County,Birds,Domestic,No,43.876,-116.494,domestic,FALSE,POINT (-116.4990234375 43.874138181474734),2022-12-12
104364,4247,H5N1 (HPAI non. Plt),,27/05/2022,30/06/2022,Resolved,1,,Fremont County,Buteo swainsoni,Wild,No,43.963,-111.678,wild,FALSE,POINT (-111.676025390625 43.96119063892024),2022-05-27
144056,4247,H5N1 (HPAI non. Plt),,13/11/2024,,Continuing,1,,Malheur county,Birds,Domestic,No,43.981,-117.242,domestic,FALSE,POINT (-117.24609375 43.984910114046926),2024-11-13
108441,4247,H5N1 (HPAI non. Plt),,26/10/2022,24/03/2023,Resolved,1,,Deschutes County,Birds,Domestic,No,43.992,-121.336,domestic,FALSE,POINT (-121.3330078125 43.992814500489885),2022-10-26
145322,4247,H5N1 (HPAI non. Plt),,8/11/2024,,Continuing,1,,Lake County,Birds,Domestic,No,44.005,-97.112,domestic,FALSE,POINT (-97.108154296875 44.00862011541537),2024-11-08
145902,4247,H5N1 (HPAI non. Plt),,23/11/2024,,Continuing,1,,Washakie County,Birds,Domestic,No,44.017,-107.956,domestic,FALSE,POINT (-107.95166015625 44.01652134387754),2024-11-23
147248,4247,H5N1 (HPAI non. Plt),,27/12/2024,,Continuing,1,,Olmstead County,Birds,Domestic,No,44.02,-92.466,domestic,FALSE,POINT (-92.4609375 44.01652134387754),2024-12-27
105447,4247,H5N1 (HPAI non. Plt),,19/07/2022,10/01/2023,Resolved,1,,Deschutes County,Birds,Domestic,No,44.043,-121.348,domestic,FALSE,POINT (-121.343994140625 44.04021871314214),2022-07-19
110028,4247,H5N1 (HPAI non. Plt),,17/11/2022,31/12/2022,Resolved,1,,Lane County,Fulica americana,Wild,No,44.052,-123.091,wild,FALSE,POINT (-123.0908203125 44.048115730823525),2022-11-17
146544,4247,H5N1 (HPAI non. Plt),,25/11/2024,,Continuing,1,,Deschutes County,Birds,Domestic,No,44.059,-121.323,domestic,FALSE,POINT (-121.322021484375 44.05601169578526),2024-11-25
127491,4247,H5N1 (HPAI non. Plt),,2/11/2023,4/03/2024,Resolved,1,,Deschutes County,Birds,Domestic,No,44.062,-121.311,domestic,FALSE,POINT (-121.31103515625 44.06390660801779),2023-11-02
105448,4247,H5N1 (HPAI non. Plt),,17/07/2022,10/01/2023,Resolved,1,,Deschutes County,Birds,Domestic,No,44.076,-121.303,domestic,FALSE,POINT (-121.300048828125 44.079693274257124),2022-07-17
129068,4247,H5N1 (HPAI non. Plt),,7/11/2023,11/04/2024,Resolved,1,,Waseca County,Birds,Domestic,No,44.08,-93.508,domestic,FALSE,POINT (-93.504638671875 44.079693274257124),2023-11-07
103874,4247,empty strain - H5N1 (HPAI non. Plt),,18/05/2022,30/06/2022,Resolved,1,,Lane County,Branta canadensis,Wild,No,44.1,-123.086,wild,FALSE,POINT (-123.0908203125 44.10336537791153),2022-05-18
101553,4247,empty strain - H5N1 (HPAI non. Plt),,6/04/2022,30/06/2022,Resolved,1,,Blue Earth County,Branta canadensis,Wild,No,44.186,-94.006,wild,FALSE,POINT (-94.010009765625 44.18220395771564),2022-04-06
103434,4247,empty strain - H5N1 (HPAI non. Plt),,16/05/2022,11/10/2022,Resolved,1,,Campbell County,Birds,Domestic,No,44.28,-105.493,domestic,FALSE,POINT (-105.49072265625 44.27667127377515),2022-05-16
142042,4247,H5N1 (HPAI non. Plt),,19/10/2024,,Continuing,1,,Crook County,Birds,Domestic,No,44.303,-120.844,domestic,FALSE,POINT (-120.838623046875 44.30026441158151),2024-10-19
109920,4247,H5N1 (HPAI non. Plt),,28/11/2022,6/04/2023,Resolved,1,,Brookings County ,Birds,Domestic,No,44.312,-96.809,domestic,FALSE,POINT (-96.8115234375 44.30812668488613),2022-11-28
126882,4247,H5N1 (HPAI non. Plt),,17/10/2023,26/02/2024,Resolved,1,,Brown County,Birds,Domestic,No,44.311,-94.462,domestic,FALSE,POINT (-94.46044921875 44.30812668488613),2023-10-17
102983,4247,empty strain - H5N1 (HPAI non. Plt),,15/04/2022,30/06/2022,Resolved,1,,Johnson County,Pica hudsonia,Wild,No,44.328,-106.741,wild,FALSE,POINT (-106.7431640625 44.33170718680921),2022-04-15
102672,4247,empty strain - H5N1 (HPAI non. Plt),,20/04/2022,27/09/2022,Resolved,1,,Rice County,Birds,Domestic,No,44.34,-93.293,domestic,FALSE,POINT (-93.2958984375 44.33956524809713),2022-04-20
101094,4247,empty strain - H5N1 (HPAI non. Plt),,25/03/2022,1/09/2022,Resolved,1,,Johnson County,Birds,Domestic,No,44.345,-106.72,domestic,FALSE,POINT (-106.72119140625 44.34742225636393),2022-03-25
107079,4247,H5N1 (HPAI non. Plt),,19/09/2022,23/02/2023,Resolved,1,,Kingsbury County,Birds,Domestic,No,44.3832,-97.551,domestic,FALSE,POINT (-97.547607421875 44.38669150215205),2022-09-19
110193,4247,H5N1 (HPAI non. Plt),,2/12/2022,6/04/2023,Resolved,1,,Kingsbury County,Birds,Domestic,No,44.386,-97.546,domestic,FALSE,POINT (-97.547607421875 44.38669150215205),2022-12-02
117112,4247,H5N1 (HPAI non. Plt),,28/03/2023,3/08/2023,Resolved,1,,Le Sueur County,Birds,Domestic,No,44.389,-93.732,domestic,FALSE,POINT (-93.7353515625 44.38669150215205),2023-03-28
128769,4247,H5N1 (HPAI non. Plt),,30/11/2023,3/04/2024,Resolved,1,,Kingsbury County,Birds,Domestic,No,44.386,-97.547,domestic,FALSE,POINT (-97.547607421875 44.38669150215205),2023-11-30
101551,4247,empty strain - H5N1 (HPAI non. Plt),,27/03/2022,6/09/2022,Resolved,1,,Park County,Birds,Domestic,No,44.508,-109.05,domestic,FALSE,POINT (-109.05029296875 44.504341277653936),2022-03-27
101095,4247,empty strain - H5N1 (HPAI non. Plt),,25/03/2022,1/09/2022,Resolved,1,,Park County,Birds,Domestic,No,44.511,-109.047,domestic,FALSE,POINT (-109.05029296875 44.51217617107105),2022-03-25
113592,4247,H5N1 (HPAI non. Plt),,30/01/2023,1/06/2023,Resolved,1,,Park County,Birds,Domestic,No,44.512,-109.059,domestic,FALSE,POINT (-109.061279296875 44.51217617107105),2023-01-30
108202,4247,H5N1 (HPAI non. Plt),,21/09/2022,23/02/2023,Resolved,1,,Valley County,Birds,Domestic,No,44.52,-116.053,domestic,FALSE,POINT (-116.048583984375 44.52001001133988),2022-09-21
103190,4247,empty strain - H5N1 (HPAI non. Plt),,9/05/2022,30/06/2022,Resolved,1,,Custer County,Bubo virginianus,Wild,No,44.525,-114.215,wild,FALSE,POINT (-114.2138671875 44.52784279845551),2022-05-09
109470,4247,H5N1 (HPAI non. Plt),,8/11/2022,31/12/2022,Resolved,1,,Park County,Aquila chrysaetos,Wild,No,44.525,-109.068,wild,FALSE,POINT (-109.072265625 44.52784279845551),2022-11-08
110647,4247,H5N1 (HPAI non. Plt),,3/12/2022,12/04/2023,Resolved,1,,Redwood County,Birds,Domestic,No,44.541,-95.109,domestic,FALSE,POINT (-95.108642578125 44.54350521320819),2022-12-03
107129,4247,H5N1 (HPAI non. Plt),,21/09/2022,31/01/2023,Resolved,1,,Goodhue County,Birds,Domestic,No,44.568,-92.53,domestic,FALSE,POINT (-92.52685546875 44.566990936571415),2022-09-21
129431,4247,H5N1 (HPAI non. Plt),,16/12/2023,1/05/2024,Resolved,1,,Benton County,Birds,Domestic,No,44.565,-123.262,domestic,FALSE,POINT (-123.2666015625 44.566990936571415),2023-12-16
102969,4247,empty strain - H5N1 (HPAI non. Plt),,29/04/2022,5/10/2022,Resolved,1,,Linn County,Birds,Domestic,No,44.601,-123.133,domestic,FALSE,POINT (-123.134765625 44.59829048984011),2022-04-29
104777,4247,H5N1 (HPAI non. Plt),,30/06/2022,29/12/2022,Resolved,1,,Linn County,Birds,Domestic,No,44.63,-123.104,domestic,FALSE,POINT (-123.101806640625 44.62957319195104),2022-06-30
110646,4247,H5N1 (HPAI non. Plt),,9/12/2022,26/04/2023,Resolved,1,,Linn County,Birds,Domestic,No,44.638,-123.105,domestic,FALSE,POINT (-123.101806640625 44.63739123445583),2022-12-09
111072,4247,H5N1 (HPAI non. Plt),,11/11/2022,31/12/2022,Resolved,1,,Lincoln County,Charadrius nivosus,Wild,No,44.636,-124.054,wild,FALSE,POINT (-124.0576171875 44.63739123445583),2022-11-11
102897,4247,empty strain - H5N1 (HPAI non. Plt),,26/04/2022,30/09/2022,Resolved,1,,Hamlin County,Birds,Domestic,No,44.66,-97.213,domestic,FALSE,POINT (-97.218017578125 44.66083904265619),2022-04-26
109182,4247,H5N1 (HPAI non. Plt),,6/10/2022,27/02/2023,Resolved,1,,Hamlin County,Birds,Domestic,No,44.657,-97.207,domestic,FALSE,POINT (-97.20703125 44.66083904265619),2022-10-06
101873,4247,empty strain - H5N1 (HPAI non. Plt),,29/03/2022,30/06/2022,Resolved,1,,Dakota County,Corvidae (incognita),Wild,No,44.741,-92.843,wild,FALSE,POINT (-92.845458984375 44.738929943073686),2022-03-29
102965,4247,empty strain - H5N1 (HPAI non. Plt),,30/04/2022,28/10/2022,Resolved,1,,Pierce County,Birds,Domestic,No,44.74,-92.495,domestic,FALSE,POINT (-92.493896484375 44.738929943073686),2022-04-30
102963,4247,empty strain - H5N1 (HPAI non. Plt),,2/05/2022,1/10/2022,Resolved,1,,Carver County,Birds,Domestic,No,44.762,-93.623,domestic,FALSE,POINT (-93.62548828125 44.762336674810996),2022-05-02
102120,4247,empty strain - H5N1 (HPAI non. Plt),,15/04/2022,30/06/2022,Resolved,1,,Carver County,Anser albifrons,Wild,No,44.795,-93.635,wild,FALSE,POINT (-93.636474609375 44.793530904744074),2022-04-15
102680,4247,empty strain - H5N1 (HPAI non. Plt),,26/04/2022,24/09/2022,Resolved,1,,Carver County,Birds,Domestic,No,44.793,-93.634,domestic,FALSE,POINT (-93.636474609375 44.793530904744074),2022-04-26
101226,4247,empty strain - H5N1 (HPAI non. Plt),,31/03/2022,9/09/2022,Resolved,1,,Sheridan County,Birds,Domestic,No,44.811,-106.992,domestic,FALSE,POINT (-106.995849609375 44.809121700077355),2022-03-31
102701,4247,empty strain - H5N1 (HPAI non. Plt),,20/04/2022,30/06/2022,Resolved,1,,Sheridan County,Meleagris gallopavo,Wild,No,44.811,-106.992,wild,FALSE,POINT (-106.995849609375 44.809121700077355),2022-04-20
103354,4247,empty strain - H5N1 (HPAI non. Plt),,6/05/2022,9/11/2022,Resolved,1,,Sheridan County,Birds,Domestic,No,44.812,-106.961,domestic,FALSE,POINT (-106.962890625 44.809121700077355),2022-05-06
146556,4247,H5N1 (HPAI non. Plt),,18/12/2024,,Continuing,1,,Sheridan County,Birds,Domestic,No,44.81,-106.971,domestic,FALSE,POINT (-106.973876953125 44.809121700077355),2024-12-18
108204,4247,H5N1 (HPAI non. Plt),,16/10/2022,27/02/2023,Resolved,1,,Spink County,Birds,Domestic,No,44.874,-98.524,domestic,FALSE,POINT (-98.525390625 44.8714427501659),2022-10-16
109919,4247,H5N1 (HPAI non. Plt),,29/11/2022,6/04/2023,Resolved,1,,Clark County,Birds,Domestic,No,44.88,-97.725,domestic,FALSE,POINT (-97.723388671875 44.87922814163525),2022-11-29
103347,4247,empty strain - H5N1 (HPAI non. Plt),,9/05/2022,11/11/2022,Resolved,1,,Dunn County,Birds,Domestic,No,44.896,-91.934,domestic,FALSE,POINT (-91.93359375 44.894795764697875),2022-05-09
106514,4247,H5N1 (HPAI non. Plt),,30/08/2022,30/12/2022,Resolved,1,,Hennepin County,Birds,Domestic,No,44.921,-93.309,domestic,FALSE,POINT (-93.306884765625 44.918139299585135),2022-08-30
108251,4247,H5N1 (HPAI non. Plt),,6/10/2022,31/12/2022,Resolved,1,,Marion County,Branta hutchinsii,Wild,No,44.916,-122.992,wild,FALSE,POINT (-122.991943359375 44.918139299585135),2022-10-06
110187,4247,H5N1 (HPAI non. Plt),,29/11/2022,8/04/2023,Resolved,1,,Polk County,Birds,Domestic,No,44.921,-123.315,domestic,FALSE,POINT (-123.310546875 44.918139299585135),2022-11-29
113102,4247,H5N1 (HPAI non. Plt),,20/01/2023,5/06/2023,Resolved,1,,Polk County,Birds,Domestic,No,44.921,-123.315,domestic,FALSE,POINT (-123.310546875 44.918139299585135),2023-01-20
104190,4247,H5N1 (HPAI non. Plt),,4/06/2022,21/11/2022,Resolved,1,,Polk County,Birds,Domestic,No,44.925,-123.32,domestic,FALSE,POINT (-123.321533203125 44.925918371288674),2022-06-04
110648,4247,H5N1 (HPAI non. Plt),,11/12/2022,15/04/2023,Resolved,1,,Polk County,Birds,Domestic,No,44.925,-123.315,domestic,FALSE,POINT (-123.310546875 44.925918371288674),2022-12-11
127494,4247,H5N1 (HPAI non. Plt),,1/11/2023,4/03/2024,Resolved,1,,Marion County,Birds,Domestic,No,44.94,-123.036,domestic,FALSE,POINT (-123.035888671875 44.941473354802525),2023-11-01
108639,4247,H5N1 (HPAI non. Plt),,3/10/2022,14/03/2023,Resolved,1,,St. Croix County,Birds,Domestic,No,44.964,-92.722,domestic,FALSE,POINT (-92.724609375 44.964797930331),2022-10-03
104365,4247,H5N1 (HPAI non. Plt),,26/04/2022,30/06/2022,Resolved,1,,Hennepin County,Junco hyemalis,Wild,No,44.977,-93.288,wild,FALSE,POINT (-93.284912109375 44.98034238084972),2022-04-26
127942,4247,H5N1 (HPAI non. Plt),,9/11/2023,22/03/2024,Resolved,1,,Taylor 01,Birds,Domestic,No,45.137,-90.341,domestic,FALSE,POINT (-90.340576171875 45.135555160125364),2023-11-09
144058,4247,H5N1 (HPAI non. Plt),,10/11/2024,,Continuing,1,,Lemhi County ,Birds,Domestic,No,45.179,-113.902,domestic,FALSE,POINT (-113.90625 45.182036837015886),2024-11-10
147238,4247,H5N1 (HPAI non. Plt),,19/11/2024,28/02/2025,Resolved,1,,Lemhi County,Birds,Domestic,No,45.179,-113.902,domestic,FALSE,POINT (-113.90625 45.182036837015886),2024-11-19
102970,4247,empty strain - H5N1 (HPAI non. Plt),,30/04/2022,1/10/2022,Resolved,1,,Anoka County,Birds,Domestic,No,45.213,-93.373,domestic,FALSE,POINT (-93.372802734375 45.213003555993964),2022-04-30
108366,4247,H5N1 (HPAI non. Plt),,19/10/2022,19/11/2022,Resolved,1,,Grant County,Birds,Domestic,No,45.219,-96.641,domestic,FALSE,POINT (-96.6357421875 45.220742602553656),2022-10-19
130281,4247,H5N1 (HPAI non. Plt),,1/01/2024,10/05/2024,Resolved,1,,Sherburne County,Birds,Domestic,No,45.305,-93.62,domestic,FALSE,POINT (-93.62548828125 45.305802599435765),2024-01-01
102682,4247,empty strain - H5N1 (HPAI non. Plt),,24/04/2022,4/10/2022,Resolved,1,,Swift County,Birds,Domestic,No,45.324,-95.617,domestic,FALSE,POINT (-95.614013671875 45.32125436117147),2022-04-24
126880,4247,H5N1 (HPAI non. Plt),,20/10/2023,20/02/2024,Resolved,1,,Union County,Birds,Domestic,No,45.322,-118.095,domestic,FALSE,POINT (-118.092041015625 45.32125436117147),2023-10-20
144479,4247,H5N1 (HPAI non. Plt),,13/11/2024,,Continuing,1,,Union County,Birds,Domestic,No,45.322,-118.095,domestic,FALSE,POINT (-118.092041015625 45.32125436117147),2024-11-13
110189,4247,H5N1 (HPAI non. Plt),,1/12/2022,8/04/2023,Resolved,1,,Clackamas County,Birds,Domestic,No,45.359,-122.607,domestic,FALSE,POINT (-122.607421875 45.35986533395973),2022-12-01
127993,4247,H5N1 (HPAI non. Plt),,14/11/2023,3/04/2024,Resolved,1,,Clackamas County,Birds,Domestic,No,45.358,-122.607,domestic,FALSE,POINT (-122.607421875 45.35986533395973),2023-11-14
102697,4247,empty strain - H5N1 (HPAI non. Plt),,17/04/2022,28/09/2022,Resolved,1,,Chisago County,Birds,Domestic,No,45.393,-92.823,domestic,FALSE,POINT (-92.823486328125 45.39073515424889),2022-04-17
102684,4247,empty strain - H5N1 (HPAI non. Plt),,14/04/2022,17/01/2023,Resolved,1,,Barron County,Birds,Domestic,No,45.399,-91.836,domestic,FALSE,POINT (-91.834716796875 45.39844997630408),2022-04-14
102692,4247,empty strain - H5N1 (HPAI non. Plt),,25/04/2022,29/09/2022,Resolved,1,,Chisago County,Birds,Domestic,No,45.404,-92.814,domestic,FALSE,POINT (-92.8125 45.40616374516014),2022-04-25
