outbreakId,reportId,diseaseName,diseaseType,startDate,endDate,status,totalOutbreaks,totalCases,locationName,species,animalCategoryLabel,isClusterLabel,latitude,longitude,animalCategory,isCluster,geometry
127943,4247,H5N1 (HPAI non. Plt),,15/11/2023,20/03/2024,Resolved,1,,Fall River County,Birds,Domestic,No,43.439,-103.48,domestic,FALSE,POINT (-103.480224609375 43.436965965218235)
117563,4247,H5N1 (HPAI non. Plt),,10/04/2023,11/09/2023,Resolved,1,,Bonneville County,Birds,Domestic,No,43.495,-112.041,domestic,FALSE,POINT (-112.03857421875 43.492782808225)
127490,4247,H5N1 (HPAI non. Plt),,4/11/2023,11/04/2024,Resolved,1,,Bonneville County,Birds,Domestic,No,43.496,-112.037,domestic,FALSE,POINT (-112.03857421875 43.492782808225)
104469,4247,H5N1 (HPAI non. Plt),,19/05/2022,30/06/2022,Resolved,1,,Ada County,Megascops kennicottii,Wild,No,43.553,-116.175,wild,FALSE,POINT (-116.180419921875 43.556510375047566)
128525,4247,H5N1 (HPAI non. Plt),,23/11/2023,3/04/2024,Resolved,1,,Minnehaha County,Birds,Domestic,No,43.553,-96.729,domestic,FALSE,POINT (-96.7236328125 43.556510375047566)
103126,4247,empty strain - H5N1 (HPAI non. Plt),,2/05/2022,19/10/2022,Resolved,1,,Ada County,Birds,Domestic,No,43.568,-116.196,domestic,FALSE,POINT (-116.19140625 43.56447158721812)
103431,4247,empty strain - H5N1 (HPAI non. Plt),,13/05/2022,25/10/2022,Resolved,1,,Canyon County,Birds,Domestic,No,43.594,-116.689,domestic,FALSE,POINT (-116.685791015625 43.59630591596547)
103436,4247,empty strain - H5N1 (HPAI non. Plt),,16/05/2022,23/10/2022,Resolved,1,,Ada County,Birds,Domestic,No,43.597,-116.132,domestic,FALSE,POINT (-116.136474609375 43.59630591596547)
118550,4247,H5N1 (HPAI non. Plt),,1/05/2023,7/09/2023,Resolved,1,,Nobles County,Birds,Domestic,No,43.622,-95.598,domestic,FALSE,POINT (-95.60302734375 43.62017061618988)
103344,4247,empty strain - H5N1 (HPAI non. Plt),,9/05/2022,19/10/2022,Resolved,1,,Ada County,Birds,Domestic,No,43.626,-116.232,domestic,FALSE,POINT (-116.2353515625 43.62812341212461)
103430,4247,empty strain - H5N1 (HPAI non. Plt),,13/05/2022,21/10/2022,Resolved,1,,Canyon County,Birds,Domestic,No,43.637,-116.637,domestic,FALSE,POINT (-116.641845703125 43.636075155965784)
146549,4247,H5N1 (HPAI non. Plt),,14/12/2024,,Continuing,1,,Houston County,Birds,Domestic,No,43.635,-91.508,domestic,FALSE,POINT (-91.505126953125 43.636075155965784)
104778,4247,H5N1 (HPAI non. Plt),,10/06/2022,30/06/2022,Resolved,1,,Ada County,Parabuteo unicinctus,Wild,No,43.648,-116.255,wild,FALSE,POINT (-116.25732421875 43.64402584769948)
127994,4247,H5N1 (HPAI non. Plt),,16/11/2023,28/03/2024,Resolved,1,,Freeborn County,Birds,Domestic,No,43.646,-93.369,domestic,FALSE,POINT (-93.372802734375 43.64402584769948)
103130,4247,empty strain - H5N1 (HPAI non. Plt),,6/05/2022,25/10/2022,Resolved,1,,Ada County,Birds,Domestic,No,43.65,-116.255,domestic,FALSE,POINT (-116.25732421875 43.65197548731186)
103132,4247,empty strain - H5N1 (HPAI non. Plt),,5/05/2022,21/10/2022,Resolved,1,,Canyon County,Birds,Domestic,No,43.65,-116.65,domestic,FALSE,POINT (-116.65283203125 43.65197548731186)
103352,4247,empty strain - H5N1 (HPAI non. Plt),,12/05/2022,23/10/2022,Resolved,1,,Ada County,Birds,Domestic,No,43.652,-116.255,domestic,FALSE,POINT (-116.25732421875 43.65197548731186)
106717,4247,H5N1 (HPAI non. Plt),,7/09/2022,10/01/2023,Resolved,1,,Freeborn County,Birds,Domestic,No,43.652,-93.369,domestic,FALSE,POINT (-93.372802734375 43.65197548731186)
143684,4247,H5N1 (HPAI non. Plt),,14/11/2024,,Continuing,1,,Martin County,Birds,Domestic,No,43.653,-94.464,domestic,FALSE,POINT (-94.46044921875 43.65197548731186)
143685,4247,H5N1 (HPAI non. Plt),,14/11/2024,,Continuing,1,,Martin County,Birds,Domestic,No,43.652,-94.467,domestic,FALSE,POINT (-94.471435546875 43.65197548731186)
148254,4247,H5N1 (HPAI non. Plt),,5/12/2024,,Continuing,1,,Hanson County,Birds,Domestic,No,43.655,-97.778,domestic,FALSE,POINT (-97.7783203125 43.65197548731186)
103428,4247,empty strain - H5N1 (HPAI non. Plt),,10/05/2022,21/10/2022,Resolved,1,,Canyon County,Birds,Domestic,No,43.67,-116.677,domestic,FALSE,POINT (-116.6748046875 43.66787161011749)
103429,4247,empty strain - H5N1 (HPAI non. Plt),,13/05/2022,20/10/2022,Resolved,1,,Ada County,Birds,Domestic,No,43.671,-116.332,domestic,FALSE,POINT (-116.334228515625 43.66787161011749)
103628,4247,empty strain - H5N1 (HPAI non. Plt),,20/05/2022,24/10/2022,Resolved,1,,Ada County,Birds,Domestic,No,43.671,-116.331,domestic,FALSE,POINT (-116.334228515625 43.66787161011749)
125838,4247,H5N1 (HPAI non. Plt),,26/09/2023,14/02/2024,Resolved,1,,Canyon County,Birds,Domestic,No,43.665,-116.682,domestic,FALSE,POINT (-116.685791015625 43.66787161011749)
128499,4247,H5N1 (HPAI non. Plt),,25/11/2023,11/04/2024,Resolved,1,,Canyon County,Birds,Domestic,No,43.666,-116.681,domestic,FALSE,POINT (-116.685791015625 43.66787161011749)
147239,4247,H5N1 (HPAI non. Plt),,22/12/2024,,Continuing,1,,Canyon County,Birds,Domestic,No,43.665,-116.68,domestic,FALSE,POINT (-116.6748046875 43.66787161011749)
147240,4247,H5N1 (HPAI non. Plt),,21/12/2024,,Continuing,1,,Canyon County,Birds,Domestic,No,43.665,-116.682,domestic,FALSE,POINT (-116.685791015625 43.66787161011749)
147241,4247,H5N1 (HPAI non. Plt),,29/11/2024,,Continuing,1,,Canyon County,Birds,Domestic,No,43.665,-116.681,domestic,FALSE,POINT (-116.685791015625 43.66787161011749)
147242,4247,H5N1 (HPAI non. Plt),,25/12/2024,,Continuing,1,,Canyon County,Birds,Domestic,No,43.664,-116.679,domestic,FALSE,POINT (-116.6748046875 43.66787161011749)
148258,4247,H5N1 (HPAI non. Plt),,4/01/2025,,Continuing,1,,Canyon County,Birds,Domestic,No,43.665,-116.682,domestic,FALSE,POINT (-116.685791015625 43.66787161011749)
100282,4247,empty strain - H5N1 (HPAI non. Plt),,25/03/2022,2/09/2022,Resolved,1,,Mower County,Birds,Domestic,No,43.674,-92.95,domestic,FALSE,POINT (-92.955322265625 43.675818093283425)
103351,4247,empty strain - H5N1 (HPAI non. Plt),,13/05/2022,21/10/2022,Resolved,1,,Canyon County,Birds,Domestic,No,43.679,-116.7,domestic,FALSE,POINT (-116.69677734375 43.675818093283425)
103435,4247,empty strain - H5N1 (HPAI non. Plt),,8/05/2022,19/10/2022,Resolved,1,,Ada County,Birds,Domestic,No,43.672,-116.236,domestic,FALSE,POINT (-116.2353515625 43.675818093283425)
147230,4247,H5N1 (HPAI non. Plt),,3/12/2024,,Continuing,1,,Jefferson County,Birds,Domestic,No,43.679,-111.91,domestic,FALSE,POINT (-111.90673828125 43.675818093283425)
109604,4247,H5N1 (HPAI non. Plt),,18/11/2022,27/03/2023,Resolved,1,,Brule County,Birds,Domestic,No,43.808,-99.334,domestic,FALSE,POINT (-99.33837890625 43.810747313446996)
110909,4247,H5N1 (HPAI non. Plt),,12/12/2022,18/04/2023,Resolved,1,,Gem County,Birds,Domestic,No,43.876,-116.494,domestic,FALSE,POINT (-116.4990234375 43.874138181474734)
104364,4247,H5N1 (HPAI non. Plt),,27/05/2022,30/06/2022,Resolved,1,,Fremont County,Buteo swainsoni,Wild,No,43.963,-111.678,wild,FALSE,POINT (-111.676025390625 43.96119063892024)
144056,4247,H5N1 (HPAI non. Plt),,13/11/2024,,Continuing,1,,Malheur county,Birds,Domestic,No,43.981,-117.242,domestic,FALSE,POINT (-117.24609375 43.984910114046926)
108441,4247,H5N1 (HPAI non. Plt),,26/10/2022,24/03/2023,Resolved,1,,Deschutes County,Birds,Domestic,No,43.992,-121.336,domestic,FALSE,POINT (-121.3330078125 43.992814500489885)
145322,4247,H5N1 (HPAI non. Plt),,8/11/2024,,Continuing,1,,Lake County,Birds,Domestic,No,44.005,-97.112,domestic,FALSE,POINT (-97.108154296875 44.00862011541537)
145902,4247,H5N1 (HPAI non. Plt),,23/11/2024,,Continuing,1,,Washakie County,Birds,Domestic,No,44.017,-107.956,domestic,FALSE,POINT (-107.95166015625 44.01652134387754)
147248,4247,H5N1 (HPAI non. Plt),,27/12/2024,,Continuing,1,,Olmstead County,Birds,Domestic,No,44.02,-92.466,domestic,FALSE,POINT (-92.4609375 44.01652134387754)
105447,4247,H5N1 (HPAI non. Plt),,19/07/2022,10/01/2023,Resolved,1,,Deschutes County,Birds,Domestic,No,44.043,-121.348,domestic,FALSE,POINT (-121.343994140625 44.04021871314214)
110028,4247,H5N1 (HPAI non. Plt),,17/11/2022,31/12/2022,Resolved,1,,Lane County,Fulica americana,Wild,No,44.052,-123.091,wild,FALSE,POINT (-123.0908203125 44.048115730823525)
146544,4247,H5N1 (HPAI non. Plt),,25/11/2024,,Continuing,1,,Deschutes County,Birds,Domestic,No,44.059,-121.323,domestic,FALSE,POINT (-121.322021484375 44.05601169578526)
127491,4247,H5N1 (HPAI non. Plt),,2/11/2023,4/03/2024,Resolved,1,,Deschutes County,Birds,Domestic,No,44.062,-121.311,domestic,FALSE,POINT (-121.31103515625 44.06390660801779)
105448,4247,H5N1 (HPAI non. Plt),,17/07/2022,10/01/2023,Resolved,1,,Deschutes County,Birds,Domestic,No,44.076,-121.303,domestic,FALSE,POINT (-121.300048828125 44.079693274257124)
129068,4247,H5N1 (HPAI non. Plt),,7/11/2023,11/04/2024,Resolved,1,,Waseca County,Birds,Domestic,No,44.08,-93.508,domestic,FALSE,POINT (-93.504638671875 44.079693274257124)
103874,4247,empty strain - H5N1 (HPAI non. Plt),,18/05/2022,30/06/2022,Resolved,1,,Lane County,Branta canadensis,Wild,No,44.1,-123.086,wild,FALSE,POINT (-123.0908203125 44.10336537791153)
101553,4247,empty strain - H5N1 (HPAI non. Plt),,6/04/2022,30/06/2022,Resolved,1,,Blue Earth County,Branta canadensis,Wild,No,44.186,-94.006,wild,FALSE,POINT (-94.010009765625 44.18220395771564)
103434,4247,empty strain - H5N1 (HPAI non. Plt),,16/05/2022,11/10/2022,Resolved,1,,Campbell County,Birds,Domestic,No,44.28,-105.493,domestic,FALSE,POINT (-105.49072265625 44.27667127377515)
142042,4247,H5N1 (HPAI non. Plt),,19/10/2024,,Continuing,1,,Crook County,Birds,Domestic,No,44.303,-120.844,domestic,FALSE,POINT (-120.838623046875 44.30026441158151)
109920,4247,H5N1 (HPAI non. Plt),,28/11/2022,6/04/2023,Resolved,1,,Brookings County ,Birds,Domestic,No,44.312,-96.809,domestic,FALSE,POINT (-96.8115234375 44.30812668488613)
126882,4247,H5N1 (HPAI non. Plt),,17/10/2023,26/02/2024,Resolved,1,,Brown County,Birds,Domestic,No,44.311,-94.462,domestic,FALSE,POINT (-94.46044921875 44.30812668488613)
102983,4247,empty strain - H5N1 (HPAI non. Plt),,15/04/2022,30/06/2022,Resolved,1,,Johnson County,Pica hudsonia,Wild,No,44.328,-106.741,wild,FALSE,POINT (-106.7431640625 44.33170718680921)
102672,4247,empty strain - H5N1 (HPAI non. Plt),,20/04/2022,27/09/2022,Resolved,1,,Rice County,Birds,Domestic,No,44.34,-93.293,domestic,FALSE,POINT (-93.2958984375 44.33956524809713)
101094,4247,empty strain - H5N1 (HPAI non. Plt),,25/03/2022,1/09/2022,Resolved,1,,Johnson County,Birds,Domestic,No,44.345,-106.72,domestic,FALSE,POINT (-106.72119140625 44.34742225636393)
107079,4247,H5N1 (HPAI non. Plt),,19/09/2022,23/02/2023,Resolved,1,,Kingsbury County,Birds,Domestic,No,44.3832,-97.551,domestic,FALSE,POINT (-97.547607421875 44.38669150215205)
110193,4247,H5N1 (HPAI non. Plt),,2/12/2022,6/04/2023,Resolved,1,,Kingsbury County,Birds,Domestic,No,44.386,-97.546,domestic,FALSE,POINT (-97.547607421875 44.38669150215205)
117112,4247,H5N1 (HPAI non. Plt),,28/03/2023,3/08/2023,Resolved,1,,Le Sueur County,Birds,Domestic,No,44.389,-93.732,domestic,FALSE,POINT (-93.7353515625 44.38669150215205)
128769,4247,H5N1 (HPAI non. Plt),,30/11/2023,3/04/2024,Resolved,1,,Kingsbury County,Birds,Domestic,No,44.386,-97.547,domestic,FALSE,POINT (-97.547607421875 44.38669150215205)
101551,4247,empty strain - H5N1 (HPAI non. Plt),,27/03/2022,6/09/2022,Resolved,1,,Park County,Birds,Domestic,No,44.508,-109.05,domestic,FALSE,POINT (-109.05029296875 44.504341277653936)
101095,4247,empty strain - H5N1 (HPAI non. Plt),,25/03/2022,1/09/2022,Resolved,1,,Park County,Birds,Domestic,No,44.511,-109.047,domestic,FALSE,POINT (-109.05029296875 44.51217617107105)
113592,4247,H5N1 (HPAI non. Plt),,30/01/2023,1/06/2023,Resolved,1,,Park County,Birds,Domestic,No,44.512,-109.059,domestic,FALSE,POINT (-109.061279296875 44.51217617107105)
108202,4247,H5N1 (HPAI non. Plt),,21/09/2022,23/02/2023,Resolved,1,,Valley County,Birds,Domestic,No,44.52,-116.053,domestic,FALSE,POINT (-116.048583984375 44.52001001133988)
103190,4247,empty strain - H5N1 (HPAI non. Plt),,9/05/2022,30/06/2022,Resolved,1,,Custer County,Bubo virginianus,Wild,No,44.525,-114.215,wild,FALSE,POINT (-114.2138671875 44.52784279845551)
109470,4247,H5N1 (HPAI non. Plt),,8/11/2022,31/12/2022,Resolved,1,,Park County,Aquila chrysaetos,Wild,No,44.525,-109.068,wild,FALSE,POINT (-109.072265625 44.52784279845551)
110647,4247,H5N1 (HPAI non. Plt),,3/12/2022,12/04/2023,Resolved,1,,Redwood County,Birds,Domestic,No,44.541,-95.109,domestic,FALSE,POINT (-95.108642578125 44.54350521320819)
107129,4247,H5N1 (HPAI non. Plt),,21/09/2022,31/01/2023,Resolved,1,,Goodhue County,Birds,Domestic,No,44.568,-92.53,domestic,FALSE,POINT (-92.52685546875 44.566990936571415)
129431,4247,H5N1 (HPAI non. Plt),,16/12/2023,1/05/2024,Resolved,1,,Benton County,Birds,Domestic,No,44.565,-123.262,domestic,FALSE,POINT (-123.2666015625 44.566990936571415)
102969,4247,empty strain - H5N1 (HPAI non. Plt),,29/04/2022,5/10/2022,Resolved,1,,Linn County,Birds,Domestic,No,44.601,-123.133,domestic,FALSE,POINT (-123.134765625 44.59829048984011)
104777,4247,H5N1 (HPAI non. Plt),,30/06/2022,29/12/2022,Resolved,1,,Linn County,Birds,Domestic,No,44.63,-123.104,domestic,FALSE,POINT (-123.101806640625 44.62957319195104)
110646,4247,H5N1 (HPAI non. Plt),,9/12/2022,26/04/2023,Resolved,1,,Linn County,Birds,Domestic,No,44.638,-123.105,domestic,FALSE,POINT (-123.101806640625 44.63739123445583)
111072,4247,H5N1 (HPAI non. Plt),,11/11/2022,31/12/2022,Resolved,1,,Lincoln County,Charadrius nivosus,Wild,No,44.636,-124.054,wild,FALSE,POINT (-124.0576171875 44.63739123445583)
102897,4247,empty strain - H5N1 (HPAI non. Plt),,26/04/2022,30/09/2022,Resolved,1,,Hamlin County,Birds,Domestic,No,44.66,-97.213,domestic,FALSE,POINT (-97.218017578125 44.66083904265619)
109182,4247,H5N1 (HPAI non. Plt),,6/10/2022,27/02/2023,Resolved,1,,Hamlin County,Birds,Domestic,No,44.657,-97.207,domestic,FALSE,POINT (-97.20703125 44.66083904265619)
101873,4247,empty strain - H5N1 (HPAI non. Plt),,29/03/2022,30/06/2022,Resolved,1,,Dakota County,Corvidae (incognita),Wild,No,44.741,-92.843,wild,FALSE,POINT (-92.845458984375 44.738929943073686)
102965,4247,empty strain - H5N1 (HPAI non. Plt),,30/04/2022,28/10/2022,Resolved,1,,Pierce County,Birds,Domestic,No,44.74,-92.495,domestic,FALSE,POINT (-92.493896484375 44.738929943073686)
102963,4247,empty strain - H5N1 (HPAI non. Plt),,2/05/2022,1/10/2022,Resolved,1,,Carver County,Birds,Domestic,No,44.762,-93.623,domestic,FALSE,POINT (-93.62548828125 44.762336674810996)
102120,4247,empty strain - H5N1 (HPAI non. Plt),,15/04/2022,30/06/2022,Resolved,1,,Carver County,Anser albifrons,Wild,No,44.795,-93.635,wild,FALSE,POINT (-93.636474609375 44.793530904744074)
102680,4247,empty strain - H5N1 (HPAI non. Plt),,26/04/2022,24/09/2022,Resolved,1,,Carver County,Birds,Domestic,No,44.793,-93.634,domestic,FALSE,POINT (-93.636474609375 44.793530904744074)
101226,4247,empty strain - H5N1 (HPAI non. Plt),,31/03/2022,9/09/2022,Resolved,1,,Sheridan County,Birds,Domestic,No,44.811,-106.992,domestic,FALSE,POINT (-106.995849609375 44.809121700077355)
102701,4247,empty strain - H5N1 (HPAI non. Plt),,20/04/2022,30/06/2022,Resolved,1,,Sheridan County,Meleagris gallopavo,Wild,No,44.811,-106.992,wild,FALSE,POINT (-106.995849609375 44.809121700077355)
103354,4247,empty strain - H5N1 (HPAI non. Plt),,6/05/2022,9/11/2022,Resolved,1,,Sheridan County,Birds,Domestic,No,44.812,-106.961,domestic,FALSE,POINT (-106.962890625 44.809121700077355)
146556,4247,H5N1 (HPAI non. Plt),,18/12/2024,,Continuing,1,,Sheridan County,Birds,Domestic,No,44.81,-106.971,domestic,FALSE,POINT (-106.973876953125 44.809121700077355)
108204,4247,H5N1 (HPAI non. Plt),,16/10/2022,27/02/2023,Resolved,1,,Spink County,Birds,Domestic,No,44.874,-98.524,domestic,FALSE,POINT (-98.525390625 44.8714427501659)
109919,4247,H5N1 (HPAI non. Plt),,29/11/2022,6/04/2023,Resolved,1,,Clark County,Birds,Domestic,No,44.88,-97.725,domestic,FALSE,POINT (-97.723388671875 44.87922814163525)
103347,4247,empty strain - H5N1 (HPAI non. Plt),,9/05/2022,11/11/2022,Resolved,1,,Dunn County,Birds,Domestic,No,44.896,-91.934,domestic,FALSE,POINT (-91.93359375 44.894795764697875)
106514,4247,H5N1 (HPAI non. Plt),,30/08/2022,30/12/2022,Resolved,1,,Hennepin County,Birds,Domestic,No,44.921,-93.309,domestic,FALSE,POINT (-93.306884765625 44.918139299585135)
108251,4247,H5N1 (HPAI non. Plt),,6/10/2022,31/12/2022,Resolved,1,,Marion County,Branta hutchinsii,Wild,No,44.916,-122.992,wild,FALSE,POINT (-122.991943359375 44.918139299585135)
110187,4247,H5N1 (HPAI non. Plt),,29/11/2022,8/04/2023,Resolved,1,,Polk County,Birds,Domestic,No,44.921,-123.315,domestic,FALSE,POINT (-123.310546875 44.918139299585135)
113102,4247,H5N1 (HPAI non. Plt),,20/01/2023,5/06/2023,Resolved,1,,Polk County,Birds,Domestic,No,44.921,-123.315,domestic,FALSE,POINT (-123.310546875 44.918139299585135)
104190,4247,H5N1 (HPAI non. Plt),,4/06/2022,21/11/2022,Resolved,1,,Polk County,Birds,Domestic,No,44.925,-123.32,domestic,FALSE,POINT (-123.321533203125 44.925918371288674)
110648,4247,H5N1 (HPAI non. Plt),,11/12/2022,15/04/2023,Resolved,1,,Polk County,Birds,Domestic,No,44.925,-123.315,domestic,FALSE,POINT (-123.310546875 44.925918371288674)
127494,4247,H5N1 (HPAI non. Plt),,1/11/2023,4/03/2024,Resolved,1,,Marion County,Birds,Domestic,No,44.94,-123.036,domestic,FALSE,POINT (-123.035888671875 44.941473354802525)
108639,4247,H5N1 (HPAI non. Plt),,3/10/2022,14/03/2023,Resolved,1,,St. Croix County,Birds,Domestic,No,44.964,-92.722,domestic,FALSE,POINT (-92.724609375 44.964797930331)
104365,4247,H5N1 (HPAI non. Plt),,26/04/2022,30/06/2022,Resolved,1,,Hennepin County,Junco hyemalis,Wild,No,44.977,-93.288,wild,FALSE,POINT (-93.284912109375 44.98034238084972)
127942,4247,H5N1 (HPAI non. Plt),,9/11/2023,22/03/2024,Resolved,1,,Taylor 01,Birds,Domestic,No,45.137,-90.341,domestic,FALSE,POINT (-90.340576171875 45.135555160125364)
144058,4247,H5N1 (HPAI non. Plt),,10/11/2024,,Continuing,1,,Lemhi County ,Birds,Domestic,No,45.179,-113.902,domestic,FALSE,POINT (-113.90625 45.182036837015886)
147238,4247,H5N1 (HPAI non. Plt),,19/11/2024,28/02/2025,Resolved,1,,Lemhi County,Birds,Domestic,No,45.179,-113.902,domestic,FALSE,POINT (-113.90625 45.182036837015886)
102970,4247,empty strain - H5N1 (HPAI non. Plt),,30/04/2022,1/10/2022,Resolved,1,,Anoka County,Birds,Domestic,No,45.213,-93.373,domestic,FALSE,POINT (-93.372802734375 45.213003555993964)
108366,4247,H5N1 (HPAI non. Plt),,19/10/2022,19/11/2022,Resolved,1,,Grant County,Birds,Domestic,No,45.219,-96.641,domestic,FALSE,POINT (-96.6357421875 45.220742602553656)
130281,4247,H5N1 (HPAI non. Plt),,1/01/2024,10/05/2024,Resolved,1,,Sherburne County,Birds,Domestic,No,45.305,-93.62,domestic,FALSE,POINT (-93.62548828125 45.305802599435765)
102682,4247,empty strain - H5N1 (HPAI non. Plt),,24/04/2022,4/10/2022,Resolved,1,,Swift County,Birds,Domestic,No,45.324,-95.617,domestic,FALSE,POINT (-95.614013671875 45.32125436117147)
126880,4247,H5N1 (HPAI non. Plt),,20/10/2023,20/02/2024,Resolved,1,,Union County,Birds,Domestic,No,45.322,-118.095,domestic,FALSE,POINT (-118.092041015625 45.32125436117147)
144479,4247,H5N1 (HPAI non. Plt),,13/11/2024,,Continuing,1,,Union County,Birds,Domestic,No,45.322,-118.095,domestic,FALSE,POINT (-118.092041015625 45.32125436117147)
110189,4247,H5N1 (HPAI non. Plt),,1/12/2022,8/04/2023,Resolved,1,,Clackamas County,Birds,Domestic,No,45.359,-122.607,domestic,FALSE,POINT (-122.607421875 45.35986533395973)
127993,4247,H5N1 (HPAI non. Plt),,14/11/2023,3/04/2024,Resolved,1,,Clackamas County,Birds,Domestic,No,45.358,-122.607,domestic,FALSE,POINT (-122.607421875 45.35986533395973)
102697,4247,empty strain - H5N1 (HPAI non. Plt),,17/04/2022,28/09/2022,Resolved,1,,Chisago County,Birds,Domestic,No,45.393,-92.823,domestic,FALSE,POINT (-92.823486328125 45.39073515424889)
102684,4247,empty strain - H5N1 (HPAI non. Plt),,14/04/2022,17/01/2023,Resolved,1,,Barron County,Birds,Domestic,No,45.399,-91.836,domestic,FALSE,POINT (-91.834716796875 45.39844997630408)
102692,4247,empty strain - H5N1 (HPAI non. Plt),,25/04/2022,29/09/2022,Resolved,1,,Chisago County,Birds,Domestic,No,45.404,-92.814,domestic,FALSE,POINT (-92.8125 45.40616374516014)
102693,4247,empty strain - H5N1 (HPAI non. Plt),,26/04/2022,29/09/2022,Resolved,1,,Chisago County,Birds,Domestic,No,45.407,-92.822,domestic,FALSE,POINT (-92.823486328125 45.40616374516014)
103129,4247,empty strain - H5N1 (HPAI non. Plt),,6/05/2022,7/10/2022,Resolved,1,,Chisago County,Birds,Domestic,No,45.404,-92.81,domestic,FALSE,POINT (-92.8125 45.40616374516014)
107326,4247,H5N1 (HPAI non. Plt),,12/09/2022,23/03/2023,Resolved,1,,Tillamook County,Birds,Domestic,No,45.448,-123.843,domestic,FALSE,POINT (-123.837890625 45.44471679159554)
102116,4247,empty strain - H5N1 (HPAI non. Plt),,18/04/2022,8/11/2022,Resolved,1,,Polk County,Birds,Domestic,No,45.459,-92.471,domestic,FALSE,POINT (-92.471923828125 45.460130637921)
102696,4247,empty strain - H5N1 (HPAI non. Plt),,28/04/2022,30/09/2022,Resolved,1,,Polk County,Birds,Domestic,No,45.459,-92.472,domestic,FALSE,POINT (-92.471923828125 45.460130637921)
107166,4247,H5N1 (HPAI non. Plt),,19/09/2022,23/03/2023,Resolved,1,,Tillamook County,Birds,Domestic,No,45.459,-123.844,domestic,FALSE,POINT (-123.848876953125 45.460130637921)
127995,4247,H5N1 (HPAI non. Plt),,16/11/2023,19/03/2024,Resolved,1,,Walworth County,Birds,Domestic,No,45.507,-100.034,domestic,FALSE,POINT (-100.030517578125 45.50634690108342)
101101,4247,empty strain - H5N1 (HPAI non. Plt),,29/03/2022,30/08/2022,Resolved,1,,Stearns County,Birds,Domestic,No,45.545,-94.147,domestic,FALSE,POINT (-94.141845703125 45.544831492424635)
135755,4247,H5N1 (HPAI non. Plt),,9/06/2024,19/10/2024,Resolved,1,,Stearns County,Birds,Domestic,No,45.544,-94.146,domestic,FALSE,POINT (-94.141845703125 45.544831492424635)
106876,4247,H5N1 (HPAI non. Plt),,5/09/2022,23/01/2023,Resolved,1,,Isanti County,Birds,Domestic,No,45.573,-93.31,domestic,FALSE,POINT (-93.306884765625 45.57560020947801)
132698,4247,H5N1 (HPAI non. Plt),,23/02/2024,25/06/2024,Resolved,1,,Stevens County,Birds,Domestic,No,45.587,-95.909,domestic,FALSE,POINT (-95.91064453125 45.58328975600631)
108434,4247,H5N1 (HPAI non. Plt),,1/10/2022,3/02/2023,Resolved,1,,Pope County,Birds,Domestic,No,45.641,-95.386,domestic,FALSE,POINT (-95.38330078125 45.64476821775193)
101855,4247,empty strain - H5N1 (HPAI non. Plt),,7/04/2022,12/09/2022,Resolved,1,,Benton County,Birds,Domestic,No,45.657,-93.906,domestic,FALSE,POINT (-93.9111328125 45.660127302721946)
126654,4247,H5N1 (HPAI non. Plt),,9/10/2023,15/02/2024,Resolved,1,,Park County,Birds,Domestic,No,45.663,-110.556,domestic,FALSE,POINT (-110.555419921875 45.660127302721946)
101857,4247,empty strain - H5N1 (HPAI non. Plt),,8/04/2022,12/09/2022,Resolved,1,,Benton County,Birds,Domestic,No,45.67,-93.897,domestic,FALSE,POINT (-93.900146484375 45.66780526567163)
102688,4247,empty strain - H5N1 (HPAI non. Plt),,25/04/2022,29/09/2022,Resolved,1,,Gallatin County,Birds,Domestic,No,45.676,-111.012,domestic,FALSE,POINT (-111.016845703125 45.675482175606476)
110910,4247,H5N1 (HPAI non. Plt),,15/12/2022,20/04/2023,Resolved,1,,Umatilla County,Birds,Domestic,No,45.674,-118.784,domestic,FALSE,POINT (-118.7841796875 45.675482175606476)
113160,4247,H5N1 (HPAI non. Plt),,6/01/2023,30/06/2023,Resolved,1,,Gallatin County,Aythya marila,Wild,No,45.672,-111.06,wild,FALSE,POINT (-111.060791015625 45.675482175606476)
149518,4247,H5N1 (HPAI non. Plt),,2/01/2025,,Continuing,1,,Umatilla Countty,Birds,Domestic,No,45.673,-118.783,domestic,FALSE,POINT (-118.7841796875 45.675482175606476)
103500,4247,empty strain - H5N1 (HPAI non. Plt),,13/05/2022,30/06/2022,Resolved,1,,Price County,Corvus corax,Wild,No,45.693,-90.377,wild,FALSE,POINT (-90.37353515625 45.690832836458156)
116801,4247,H5N1 (HPAI non. Plt),,17/03/2023,4/08/2023,Resolved,1,,Umatilla County,Birds,Domestic,No,45.829,-119.274,domestic,FALSE,POINT (-119.278564453125 45.82879925192134)
127478,4247,H5N1 (HPAI non. Plt),,3/11/2023,6/03/2024,Resolved,1,,Sweet Grass County,Birds,Domestic,No,45.831,-109.953,domestic,FALSE,POINT (-109.951171875 45.82879925192134)
102699,4247,empty strain - H5N1 (HPAI non. Plt),,29/04/2022,30/06/2022,Resolved,1,,Pine County,Quiscalus quiscula,Wild,No,45.851,-92.964,wild,FALSE,POINT (-92.96630859375 45.851760488172545)
109603,4247,H5N1 (HPAI non. Plt),,19/11/2022,24/03/2023,Resolved,1,,Columbia County,Birds,Domestic,No,45.852,-122.817,domestic,FALSE,POINT (-122.816162109375 45.851760488172545)
